id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2270_6_Brassimet_Leaves_PAXs_50_Pos_3028	C20H31N9O15	[M + Na]+	C20H31N9O15	Amino acids and Peptides	0.1922663152217865	Small peptides	0.27488380670547485	Dipeptides	0.03922790288925171	Peptides	0.7881229519844055	Peptides	0.7881229519844055	Amino acids, peptides, and analogues	0.986357569694519	Carboxylic acids and derivatives	0.9849581718444824	Organic acids and derivatives	0.9999128580093384	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Orthocarboxylic acid derivatives; Diazines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Ortho amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2365_6_Brassimet_Leaves_PAXs_52_Pos_3203	C16H18O9	[M + H]+	C16H18O9	Shikimates and Phenylpropanoids	0.6299309730529785	Coumarins	0.6367279291152954	Simple coumarins	0.8102492690086365	Coumarin glycosides	0.8343619108200073			Coumarin glycosides	0.8343619108200073	Coumarins and derivatives	0.3087579905986786	Phenylpropanoids and polyketides	0.7881892323493958	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Coumarin glycosides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities
2039_6_Brassimet_Leaves_PAXs_46_Pos_2535	C10H20N2O3	[M + H]+	C10H20N2O3	Amino acids and Peptides	0.4849816858768463	Small peptides	0.5912002921104431	Dipeptides	0.6779481172561646	Alpha amino acids	0.7755193114280701	Amino acids and derivatives	0.9044216275215149	Amino acids, peptides, and analogues	0.8994245529174805	Carboxylic acids and derivatives	0.9992527365684509	Organic acids and derivatives	0.9999239444732666	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
96_6_Brassimet_Leaves_PAXs_10_Pos_3540	C13H28N3OS	[M + H]+	C13H28N3OS	Alkaloids	0.2322792261838913	Sesquiterpenoids	0.2555355727672577	Farnesane sesquiterpenoids	0.21168813109397888	Organoheterocyclic compounds	0.511030912399292							Organoheterocyclic compounds	0.511030912399292	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Organonitrogen compounds; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
22_6_Brassimet_Leaves_PAXs_0_Neg_1321	C23H24N2O8S2	[M - H]-	C23H24N2O8S2	Shikimates and Phenylpropanoids	0.2863588333129883	Amino acid glycosides	0.08924782276153564	Glucosinolates	0.045439835637807846	Tetralins	0.5132646560668945					Tetralins	0.5132646560668945	Benzenoids	0.9966238737106323	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Tetralins; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Sulfuric acid monoesters; Thioacetals; Monosaccharides; Acetals; Carbonyl compounds; Oxanes; Phenol ethers; Benzenoids; Sulfenyl compounds; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1357_6_Brassimet_Leaves_PAXs_33_Pos_6474	C16H19N5O5	[M + H]+	C16H19N5O5	Alkaloids	0.733747124671936	Nucleosides	0.21833427250385284	Purine nucleos(t)ides	0.4717504382133484	Purine nucleosides	0.6610813736915588					Purine nucleosides	0.6610813736915588	Nucleosides, nucleotides, and analogues	0.16716398298740387	Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1745_6_Brassimet_Leaves_PAXs_40_Pos_2122	C7H11NO2	[M + Na]+	C7H11NO2	Amino acids and Peptides	0.29248887300491333	Small peptides	0.3169679343700409	Aminoacids	0.41791802644729614	Amino acids	0.7701340317726135	Amino acids and derivatives	0.6709024906158447	Amino acids, peptides, and analogues	0.6654503345489502	Carboxylic acids and derivatives	0.9146782159805298	Organic acids and derivatives	0.9052650928497314	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1591_6_Brassimet_Leaves_PAXs_38_Pos_1055	C4H6N4O5	[M + H]+	C4H6N4O5	Alkaloids	0.8309762477874756	Pseudoalkaloids	0.4223730266094208	Purine alkaloids	0.3095126450061798	Alpha amino acids and derivatives	0.8892402648925781	Amino acids and derivatives	0.8566937446594238	Amino acids, peptides, and analogues	0.8559691309928894	Carboxylic acids and derivatives	0.6600651144981384	Organic acids and derivatives	0.9559553861618042	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Imidazolidinones; Organic nitro compounds; Carbonyl compounds; N-acyl ureas; Amines; Azolidines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1235_6_Brassimet_Leaves_PAXs_31_Pos_1522	C36H40N6O11	[M + H]+	C36H40N6O11	Alkaloids	0.5602890849113464	Oligopeptides	0.5065970420837402	Tripeptides	0.3036121129989624	N-acyl-alpha amino acids and derivatives	0.8450243473052979	Amino acids and derivatives	0.982288122177124	Amino acids, peptides, and analogues	0.981838583946228	Carboxylic acids and derivatives	0.9967496395111084	Organic acids and derivatives	0.9995496869087219	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Nitriles; Carboxylic acid amides; Salicylic acid and derivatives; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Salicylamides; Vinylogous acids; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1427_6_Brassimet_Leaves_PAXs_35_Pos_801	C18H24O	[M + H]+	C18H24O	Terpenoids	0.9252846837043762	Apocarotenoids	0.6539208292961121	Apocarotenoids (β-)	0.35244089365005493	Cyclohexenones	0.6422831416130066	Ketones	0.9139776825904846	Carbonyl compounds	0.9946130514144897	Organooxygen compounds	0.9999980926513672	Organic oxygen compounds	0.9999997615814209	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Acryloyl compounds; Organooxygen compounds; Enones; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
1637_6_Brassimet_Leaves_PAXs_39_Pos_1979	C34H40O18	[M + H]+	C34H40O18	Terpenoids	0.7009075284004211	Phenylpropanoids (C6-C3)	0.35049206018447876	Iridoids monoterpenoids	0.3148966133594513	Coumaric acids and derivatives	0.9992720484733582	Coumaric acids and derivatives	0.9992720484733582	Hydroxycinnamic acids and derivatives	0.9994082450866699	Cinnamic acids and derivatives	0.9980689883232117	Phenylpropanoids and polyketides	0.9948009252548218	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
2336_6_Brassimet_Leaves_PAXs_51_Pos_3130	C22H24N4O4	[M + H]+	C22H24N4O4	Amino acids and Peptides	0.9988873600959778	Small peptides	0.9995566010475159	Dipeptides	0.9993138313293457	Dipeptides	0.9869915246963501	Peptides	0.9999415874481201	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Alanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
1556_6_Brassimet_Leaves_PAXs_37_Pos_1719	C9H18N4O6	[M + K]+	C9H18N4O6	Carbohydrates	0.9832806587219238	Nucleosides	0.7003742456436157	Aminosugars	0.7791872024536133	Glycosylamines	0.5496488809585571	Glycosyl compounds	0.28816086053848267	Carbohydrates and carbohydrate conjugates	0.7695656418800354	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Monoalkylamines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosylamines; Amines; Primary amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Chemical entities
2624_6_Brassimet_Leaves_PAXs_9_Pos_3462	C13H25N8O11PS2	[M + H]+	C13H25N8O11PS2	Carbohydrates	0.952351450920105	Nucleosides	0.7840174436569214	Purine nucleos(t)ides	0.38641175627708435	Pentose phosphates	0.8097687363624573	Monosaccharides	0.7516862154006958	Carbohydrates and carbohydrate conjugates	0.5939469933509827	Organooxygen compounds	0.999971866607666	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Azoles; Monoalkylamines; Aminopyrimidines and derivatives; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; Amines; Primary amines; 1,2-diols; 6-aminopurines; Carboximidamides; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
812_6_Brassimet_Leaves_PAXs_23_Pos_4671	C14H20O3	[M + H]+	C14H20O3	Polyketides	0.6101008057594299	Macrolides	0.12680137157440186	Monacolins and Monacolin derivatives	0.34843578934669495	Cyclic ketones	0.6612545847892761	Ketones	0.684847354888916	Carbonyl compounds	0.9567412734031677	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Lactones; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
