id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
674_1_Brassimet_Roots_Neg-POS_PAXs_20_p1057	C26H45NO5	[M + H]+	Terpenoids	0.4357033967971802	Linear polyketides	0.5707274675369263	Cholane steroids	0.9281452894210815	Glycinated bile acids and derivatives	0.9827473163604736	Glycinated bile acids and derivatives	0.9827473163604736	Bile acids, alcohols and derivatives	0.7104849815368652	Steroids and steroid derivatives	0.18704280257225037	Lipids and lipid-like molecules	0.9204549193382263	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Glycinated bile acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; N-acyl-alpha amino acids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
763_1_Brassimet_Roots_Neg-POS_PAXs_22_p1246	C13H17N3O3	[M + H]+	Alkaloids	0.8385547399520874	Ornithine alkaloids	0.2747386395931244	Dipeptides	0.24512812495231628	Amino acids and derivatives	0.908370316028595	Amino acids and derivatives	0.908370316028595	Amino acids, peptides, and analogues	0.9091231822967529	Carboxylic acids and derivatives	0.9705640077590942	Organic acids and derivatives	0.99822598695755	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
762_1_Brassimet_Roots_Neg-POS_PAXs_22_p2120	C19H35N5O10S	[M + Na]+	Amino acids and Peptides	0.6523006558418274	Small peptides	0.4208437502384186	Tripeptides	0.43608835339546204	Gamma-glutamyl peptides	0.694911003112793	Peptides	0.892360508441925	Amino acids, peptides, and analogues	0.9805261492729187	Carboxylic acids and derivatives	0.9927646517753601	Organic acids and derivatives	0.9991183876991272	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
862_1_Brassimet_Roots_Neg-POS_PAXs_3_n814	C10H20O3	[M - H]-	Fatty acids	0.8858899474143982	Fatty Acids and Conjugates	0.9325814247131348	Hydroxy fatty acids	0.9756702780723572	Medium-chain hydroxy acids and derivatives	0.7752289772033691			Medium-chain hydroxy acids and derivatives	0.7752289772033691	Hydroxy acids and derivatives	0.8833284378051758	Organic acids and derivatives	0.9999884366989136	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
269_1_Brassimet_Roots_Neg-POS_PAXs_13_p1926	C12H18N5O7PS	[M + H]+	Carbohydrates	0.6662737131118774	Nucleosides	0.8581042885780334	Purine nucleos(t)ides	0.6144226789474487	Amino acids and derivatives	0.7874817252159119	Amino acids and derivatives	0.7874817252159119	Amino acids, peptides, and analogues	0.7804861068725586	Carboxylic acids and derivatives	0.5366320013999939	Organic acids and derivatives	0.9950113296508789	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Monoalkylamines; Phosphonic acid esters; Thioethers; Carboxylic acids; Aminopyrimidines and derivatives; Organic phosphonic acids; Diazines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; Organic 1,3-dipolar compounds; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
380_1_Brassimet_Roots_Neg-POS_PAXs_15_p1536	C18H32O12S3	[M + H]+	Polyketides	0.1564762145280838	Glycerolipids	0.26386427879333496	Acidic glycosphingolipids	0.11339882016181946	O-glycosyl compounds	0.6241740584373474	Glycosyl compounds	0.7255156636238098	Carbohydrates and carbohydrate conjugates	0.9787024259567261	Organooxygen compounds	0.9996795654296875	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Alkylthiols; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Thiols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1138_1_Brassimet_Roots_Neg-POS_PAXs_9_p1656	C10H8O3	[M + H]+	Shikimates and Phenylpropanoids	0.9832993149757385	Coumarins	0.8092909455299377	Simple coumarins	0.728892982006073	Coumarins and derivatives	0.8789441585540771					Coumarins and derivatives	0.8789441585540771	Phenylpropanoids and polyketides	0.6960676312446594	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1103_1_Brassimet_Roots_Neg-POS_PAXs_8_p2526	C25H31N3O7	[M + H]+	Amino acids and Peptides	0.4808562099933624	Oligopeptides	0.5244890451431274	Polyamines	0.2159101814031601	Alpha amino acids and derivatives	0.9329285621643066	Amino acids and derivatives	0.9671293497085571	Amino acids, peptides, and analogues	0.9669550657272339	Carboxylic acids and derivatives	0.9944720268249512	Organic acids and derivatives	0.9995235204696655	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Alkanolamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
44_1_Brassimet_Roots_Neg-POS_PAXs_0_n251	C23H32N2O15S3	[M - H]-	Amino acids and Peptides	0.9862720966339111	Amino acid glycosides	0.9999394416809082	Glucosinolates	0.9999881982803345	Alkylglucosinolates	0.9993095397949219	Monosaccharides	0.9997658133506775	Carbohydrates and carbohydrate conjugates	0.9999159574508667	Organooxygen compounds	0.9999991655349731	Organic oxygen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Thioacetals; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Polyols; Benzenoids; Sulfenyl compounds; Alkylglucosinolates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
399_1_Brassimet_Roots_Neg-POS_PAXs_16_p916	C36H38O18	[M + H]+	Shikimates and Phenylpropanoids	0.9704922437667847	Flavonoids	0.5161769390106201	Flavanones	0.41010943055152893	Flavonoid-7-O-glycosides	0.8307766914367676	Flavonoid O-glycosides	0.8833709359169006	Flavonoid glycosides	0.8326314091682434	Flavonoids	0.6765718460083008	Phenylpropanoids and polyketides	0.7239137887954712	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acid esters; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 1-benzopyrans; Cyclic ketones; Flavonoid-7-O-glycosides; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
707_1_Brassimet_Roots_Neg-POS_PAXs_21_p449	C21H30N2O12	[M + H]+	Alkaloids	0.8199479579925537	Tyrosine alkaloids	0.35867440700531006	Betalain alkaloids	0.632341206073761	L-alpha-amino acids	0.5032557249069214	Amino acids and derivatives	0.9992081522941589	Amino acids, peptides, and analogues	0.9992102384567261	Carboxylic acids and derivatives	0.9979165196418762	Organic acids and derivatives	0.9985527396202087	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Indolines; Carboxylic acids; Hexoses; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Polyols; Alpha amino acids; Benzenoids; Amines; Secondary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
228_1_Brassimet_Roots_Neg-POS_PAXs_12_p1165	C36H40O17	[M + K]+	Terpenoids	0.7324241399765015	Monoterpenoids	0.9426811933517456	Secoiridoid monoterpenoids	0.6841092705726624	Saccharolipids	0.8855704665184021					Saccharolipids	0.8855704665184021	Lipids and lipid-like molecules	0.6627308130264282	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Aromatic monoterpenoids; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Saccharolipids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
930_1_Brassimet_Roots_Neg-POS_PAXs_4_p1280	C4H5O9P3S	[M + Na]+	Fatty acids	0.1400597244501114	Fatty acyls	0.10821769386529922	Marine-bacterial DPEs	0.008561539463698864	Phosphate esters	0.7347347140312195			Phosphate esters	0.7347347140312195	Organic phosphoric acids and derivatives	0.9369276165962219	Organic acids and derivatives	0.9996991157531738	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1023_1_Brassimet_Roots_Neg-POS_PAXs_6_p1327	C20H20O5	[M + H]+	Shikimates and Phenylpropanoids	0.9974250793457031	Lignans	0.7035051584243774	Neolignans	0.17913460731506348	Methoxyphenols	0.9538164734840393			Methoxyphenols	0.9538164734840393	Phenols	0.9976818561553955	Benzenoids	0.9999104738235474	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
1166_1_Brassimet_Roots_Neg-POS_PAXs_9_p2488	C11H12NO4	[M + K]+	Alkaloids	0.41495099663734436	Small peptides	0.2975728213787079	Dipeptides	0.16884063184261322	N-acyl-alpha amino acids and derivatives	0.6354894638061523	Amino acids and derivatives	0.8766787052154541	Amino acids, peptides, and analogues	0.8728856444358826	Carboxylic acids and derivatives	0.9903993010520935	Organic acids and derivatives	0.9991317391395569	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
842_1_Brassimet_Roots_Neg-POS_PAXs_3_n859	C19H36N8O5	[M - H]-	Amino acids and Peptides	0.8770198225975037	Small peptides	0.9064677953720093	Tripeptides	0.8194977641105652	Oligopeptides	0.585944414138794	Peptides	0.988696813583374	Amino acids, peptides, and analogues	0.9995971322059631	Carboxylic acids and derivatives	0.9996472597122192	Organic acids and derivatives	0.9999873638153076	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Amines; Primary amines; N-acylpyrrolidines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
