id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
795_1_Brassimet_Roots_Neg-POS_PAXs_23_p1718	C14H21N5O5	[M + H]+	C14H21N5O5	Amino acids and Peptides	0.912398099899292	Small peptides	0.9736765623092651	Dipeptides	0.9868535995483398	N-acyl-alpha amino acids	0.7057742476463318	Amino acids and derivatives	0.9909631609916687	Amino acids, peptides, and analogues	0.9912735819816589	Carboxylic acids and derivatives	0.996685802936554	Organic acids and derivatives	0.9997355341911316	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; N-acyl-alpha amino acids; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
484_1_Brassimet_Roots_Neg-POS_PAXs_17_p1925	C23H40N2O14S2	[M + Na]+	C23H40N2O14S2	Polyketides	0.23007641732692719	Small peptides	0.12763452529907227	Polyamines	0.13012945652008057	Cysteine and derivatives	0.9423618316650391	Amino acids and derivatives	0.8126842379570007	Amino acids, peptides, and analogues	0.7964624166488647	Carboxylic acids and derivatives	0.9542218446731567	Organic acids and derivatives	0.9997718930244446	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Amines; Sulfenyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
824_1_Brassimet_Roots_Neg-POS_PAXs_23_p2585	C23H32N6O15S2	[M + H]+	C23H32N6O15S2	Amino acids and Peptides	0.9975032210350037	Small peptides	0.9896905422210693	Tripeptides	0.8750969767570496	Gamma-glutamyl peptides	0.9174178242683411	Peptides	0.9990455508232117	Amino acids, peptides, and analogues	0.997168242931366	Carboxylic acids and derivatives	0.996155321598053	Organic acids and derivatives	0.9997665286064148	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Organic disulfides; Gamma-glutamyl peptides; Sulfenyl compounds; Organic oxides; Dialkyldisulfides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
368_1_Brassimet_Roots_Neg-POS_PAXs_15_p1892	C20H19N3O3	[M + H]+	C20H19N3O3	Alkaloids	0.9646929502487183	Tryptophan alkaloids	0.6616713404655457	Simple indole alkaloids	0.9372330904006958	3-alkylindoles	0.9999287128448486	3-alkylindoles	0.9999287128448486	Indoles	0.999998927116394	Indoles and derivatives	0.9999969005584717	Organoheterocyclic compounds	0.9999938011169434	Organic compounds; Organoheterocyclic compounds; Pyrroles; Phenols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
238_1_Brassimet_Roots_Neg-POS_PAXs_12_p898	C17H20N2O3	[M + Na]+	C17H20N2O3	Amino acids and Peptides	0.5986819863319397	Small peptides	0.7335365414619446	Aminoacids	0.44194352626800537	L-alpha-amino acids	0.5889695286750793	Amino acids and derivatives	0.9245659112930298	Amino acids, peptides, and analogues	0.9237124919891357	Carboxylic acids and derivatives	0.9942527413368225	Organic acids and derivatives	0.9982140064239502	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Alpha amino acids; Benzenoids; Amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
341_1_Brassimet_Roots_Neg-POS_PAXs_14_p676	C20H25N3O9S	[M + H]+	C20H25N3O9S	Amino acids and Peptides	0.7374858260154724	Amino acid glycosides	0.4933524429798126	Penicillins	0.15876317024230957	N-acyl-alpha amino acids and derivatives	0.8815218806266785	Amino acids and derivatives	0.942411482334137	Amino acids, peptides, and analogues	0.9337077736854553	Carboxylic acids and derivatives	0.9943726062774658	Organic acids and derivatives	0.9977023005485535	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Alpha amino acids; Benzenoids; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1193_2_Brassimet_Roots_Neg-POS_PAXs_0_p1313	C32H49NO24	[M + Na]+	C32H49NO24	Alkaloids	0.6158235669136047	Saccharides	0.6274815797805786	Polysaccharides	0.5672105550765991	Saccharolipids	0.708091676235199					Saccharolipids	0.708091676235199	Lipids and lipid-like molecules	0.11904967576265335	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Anisoles; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Aminosaccharides; Methyl esters; Saccharolipids; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
932_1_Brassimet_Roots_Neg-POS_PAXs_4_p19	C3H2N2O3P2	[M + K]+	C3H2N2O3P2	Alkaloids	0.9550270438194275	Pseudoalkaloids	0.4632061719894409	Pyridine alkaloids	0.12669266760349274	Azoles	0.9601991772651672					Azoles	0.9601991772651672	Organoheterocyclic compounds	0.9998410940170288	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
554_1_Brassimet_Roots_Neg-POS_PAXs_19_p422	C29H48N2O10	[M + Na]+	C29H48N2O10	Terpenoids	0.4360460638999939	Phenolic acids (C6-C1)	0.18492969870567322	Antimycins	0.26847684383392334	Amino acids and derivatives	0.6826258301734924	Amino acids and derivatives	0.6826258301734924	Amino acids, peptides, and analogues	0.6832214593887329	Carboxylic acids and derivatives	0.9904124140739441	Organic acids and derivatives	0.9997394680976868	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Benzoic acids and derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
916_1_Brassimet_Roots_Neg-POS_PAXs_4_n184	C11H19N3O6S2	[M - H]-	C11H19N3O6S2	Amino acids and Peptides	0.9228008985519409	Small peptides	0.9826418161392212	Dipeptides	0.9190592169761658	Gamma-glutamyl peptides	0.9672341346740723	Peptides	0.9995018243789673	Amino acids, peptides, and analogues	0.999967098236084	Carboxylic acids and derivatives	0.9999821186065674	Organic acids and derivatives	0.9999980926513672	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
467_1_Brassimet_Roots_Neg-POS_PAXs_17_p2608	C36H68O10	[M + Na]+	C36H68O10	Polyketides	0.7203176021575928	Polyethers	0.6341139078140259	Macrotetrolides	0.7932969927787781	Fatty acid esters	0.9321894645690918			Fatty acid esters	0.9321894645690918	Fatty Acyls	0.8932051658630371	Lipids and lipid-like molecules	0.858802080154419	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
310_1_Brassimet_Roots_Neg-POS_PAXs_14_p2149	C20H23NO4	[M + H]+	C20H23NO4	Alkaloids	0.8517953157424927	Tryptophan alkaloids	0.8639177680015564	Cinnamic acid amides	0.21140095591545105	Amino acids and derivatives	0.5352466106414795	Amino acids and derivatives	0.5352466106414795	Amino acids, peptides, and analogues	0.5271224975585938	Carboxylic acids and derivatives	0.9293119311332703	Organic acids and derivatives	0.8977203965187073	Organic compounds; Amino acids, peptides, and analogues; Styrenes; Alkyl aryl ethers; Anisoles; Piperidines; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
606_1_Brassimet_Roots_Neg-POS_PAXs_2_n479	C19H26N12O9	[M - H]-	C19H26N12O9	Alkaloids	0.5870382785797119	Nucleosides	0.514836311340332	Purine nucleos(t)ides	0.32121729850769043	Alpha amino acids and derivatives	0.5076480507850647	Amino acids and derivatives	0.8482840657234192	Amino acids, peptides, and analogues	0.8462342023849487	Carboxylic acids and derivatives	0.9364444017410278	Organic acids and derivatives	0.9866995811462402	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary carboxylic acid amides; Carbonyl compounds; Glycosylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
473_1_Brassimet_Roots_Neg-POS_PAXs_17_p1755	C16H21N5O5S	[M + H]+	C16H21N5O5S	Alkaloids	0.7889329195022583	Nicotinic acid alkaloids	0.10136204212903976	Pyridine alkaloids	0.09595587104558945	Alpha amino acids and derivatives	0.5026916265487671	Amino acids and derivatives	0.722820520401001	Amino acids, peptides, and analogues	0.7218316793441772	Carboxylic acids and derivatives	0.7970656156539917	Organic acids and derivatives	0.9383827447891235	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pyrroles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
297_1_Brassimet_Roots_Neg-POS_PAXs_13_p1862	C17H23N9O9	[M + H]+	C17H23N9O9	Amino acids and Peptides	0.5403965711593628	Nucleosides	0.5540466904640198	Purine nucleos(t)ides	0.3700004816055298	Glycosylamines	0.7695889472961426	Glycosyl compounds	0.707740306854248	Carbohydrates and carbohydrate conjugates	0.9095553755760193	Organooxygen compounds	0.9999635219573975	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Substituted pyrroles; Substituted imidazoles; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
